번호,상호,영업표지,대표자,등록번호,업종
1316,에프앤에스(주),고기탐험대,장재순,20181381,한식
1317,(주)두레에프앤비,잭아저씨족발&보쌈,김재순,20160546,한식
1318,하나에프앤비,백년손님서서갈비,변교혁,20190805,한식
1319,(주)계경원,우박집,최상민,20110100244,한식
1320,(주)유앤아이컴즈,부야스곱창,정찬영,20150598,한식
1321,(주)참토우,참토우,진관식,20110100316,한식
1322,(주)계경원,계경목장,최상민,20130100449,한식
1323,다담,삼대족발,김동준,20151194,한식
1324,아이더준,신's쭈꾸미(신스쭈꾸미),김영민,20181152,한식
1325,신기한면반야월점,신기한면,이상문,20180797,한식
1326,(주)두남자컴퍼니,두남자찜닭,최재원,20140168,한식
1327,방가삼대,방가삼대 얼큰한뼈해장국,방승희,20180382,한식
1328,(주)비본코리아,온채당,이희웅,20160596,한식
1329,율이육땅,율이육땅,박현우,20190783,한식
1330,모심푸드,국가대표진짜배기,정주철,20190784,한식
1331,(주)애드쉐어,맛들의축제,김병학,20170849,한식
1332,(주)송담,송담추어탕,박민철,20080200233,한식
1333,식도락,전통가마솥김치찜,김용표,20190780,한식
1334,(주)서래스터,일차돌,박철,20180308,한식
1335,(주)서래스터,서래갈매기,박철,20090100310,한식
1336,(주)더도이종가집,더도이축산직영점,장성환,20190778,한식
1337,정준유통,논골집,여금성,20100100085,한식
1338,토리고야패밀리(주),범천집목구이,박진수,20190760,한식
1339,(주)에스에이치,보고싶다,이성화,20170723,한식
1340,(주)푸드피플,청실홍실,이병길,20180540,한식
1341,(주)케이엠제이코리아,김미자당진아구동태찜탕,조강희,20171256,한식
1342,(주)에스에이치,단골손님,이성화,20181250,한식
1343,누렁소숯불,심동보의언양불고기와육회,심영진,20171333,한식
1344,행복한아구찜F&C&HOFOODF&C,행복한 아구찜,김호정,20190766,한식
1345,(유)더자반,더자반(The자반),황찬우,20190749,한식
1346,총각푸드,명덕총각족발,김지훈,20160962,한식
1347,(주)구야가,계탄집,박선구,20171007,한식
1348,(주)마음을담은,마음을 담은 김치찌개,이민규,20181116,한식
1349,(주)행운식품,목촌나주곰탕왕갈비탕,전판현,20180924,한식
1350,(주)행운식품,목촌사골돼지국밥,전판현,20080300010,한식
1351,마쪼코마,황금오리,최병이,20130406,한식
1352,(주)제이엠케이에스,장인족발608,김기성,20150991,한식
1353,(주)프로그에프앤비,한양껍데기,이경훈,20190739,한식
1354,신군컴퍼니,도리홀릭,신재오,20190740,한식
1355,(주)행운식품,불란다쭈꾸미,전판현,20140467,한식
1356,어신코뎅이,어신코뎅이,하정훈,20180563,한식
1357,(주)육콩푸드,육콩,이준영,20171202,한식
1358,(주)장보고푸드시스템,반반한명태가,장진식,20180527,한식
1359,(주)푸드윈,왕건이감자탕,조주봉,20120300028,한식
1360,(주)푸드윈,등뼈가,조주봉,20100300022,한식
1361,지강에프앤비(주),아곱닭스,이창관,20180197,한식
1362,겸손한사람들,행복한 도야지,박정호,20190725,한식
1363,제이앤제이푸드,속초애 명태간장조림,정원석,20171167,한식
1364,쉐프의연구소,무한생쪽갈비찜,최윤석,20180933,한식
1365,다니엘푸드,전준수명품청기와감자탕,전양수,20160711,한식
1366,돈불,돈불1971,전진철,20160688,한식
1367,(주)육공판에프앤디,육공판,"박성환, 박태용",20180399,한식
1368,(주)더블유엔씨,철판요리포차판,노정현,20140831,한식
1369,원영미트,물고기,최미현,20180778,한식
1370,국물집,열정담은 국물집,안지형,20180794,한식
1371,백's코리아,솔로부대찌개,백정효,20190709,한식
1372,김선하의닭갈비,김선하의 닭갈비 궁중누룽지탕,박현상외 1,20180806,한식
1373,원영미트,서민식당 서서갈비,최미현,20180679,한식
1374,돈불,돈불식당,전진철,20160689,한식
1375,(주)오늘애,왕뼈사랑,"이정은, 이정위",20190695,한식
1376,순탄고기,순탄고기,선호원,20190698,한식
1377,(주)희스토리푸드,순대실록,육경희,20190694,한식
1378,더일품나주곰탕(간석본점),청년순대국,계태규,20180080,한식
1379,부자돼지,부자돼지,백지연,20170499,한식
1380,미스터쭝,미스터쭝,임현자,20140755,한식
1381,(주)바인인터내셔날,두반닭,김석훈,20190681,한식
1382,(주)더굿,더 조은 북촌갈비,조남진,20190679,한식
1383,무한버섯나라,무한샤브샤브버섯나라,정창규,20110100201,한식
1384,보드레족,보드레족,김해곤,20130100435,한식
1385,서민반찬,서민반찬,박춘근,20171274,한식
1386,디앤디코리아,덤덤덤쪽갈비,정서현,20180764,한식
1387,제이에스푸드(JS푸드),꽃차돌,서정익,20180916,한식
1388,순례국밥,순례국밥,권윤희,20180771,한식
1389,김영화부대찌개,김영화부대찌개,유제관,20170815,한식
1390,봉족발,우아한 발요리 봉족발,김수현,20190660,한식
1391,㈜해우리홀딩스,해우리,오유택,20171442,한식
1392,(주)탐라드림,갈비애드림,김명기,20190703,한식
1393,(주)용마을,파육장,이영찬,20140468,한식
1394,(주)송옥엔,송옥,김승준,20190643,한식
1395,미트준,신의주부대찌개,서성호,20120100625,한식
1396,(주)두둑한행복,두둑한샤브칼국수,장기조,20181341,한식
1397,(유)동서네낙지본점,동서네낙지,한기정,20130100202,한식
1398,(주)미화에프앤비,김치찌개미화식당,김재현,20190636,한식
1399,소문난부자돼지국밥,김용덕의 소문난 부자국밥,김용덕,20190628,한식
1400,(주)디아이디코리아,원가회관,전정훈,20180668,한식
1401,소보양본가,소보양본가,안창준,20190624,한식
1402,강푸드,강순자옛맛김치찌개,이근수,20161169,한식
1403,㈜한상에소두마리,한상에소두마리,박영숙,20150714,한식
1404,(주)돕,돕 감자탕전문점,이경,20160431,한식
1405,륭림닭발,륭림닭발,이진영,20170880,한식
1406,진진&몬스터,진진 닭발&곱창,강성원,20190637,한식
1407,(주)두둑한행복,굴마을낙지촌,장기조,20080200012,한식
1408,(주)강산면옥,강산면옥,김재한,20170885,한식
1409,(주)라투코리아,라이스투 미튜,김기광,20180621,한식
1410,안녕푸드,"안녕, 닭",최지민,20190615,한식
1411,(주)태백푸드,그집게장정식,"김주용, 정상훈",20190616,한식
1412,(주)문래돼지불백,문래돼지불백,서민원,20171403,한식
1413,일산오골계숯불구이,일산오골계숯불구이,허희숙,20120300091,한식
1414,(주)비본코리아,수라섬,이희웅,20190281,한식
1415,(주)디에이치푸드,조방낙지,박인오,20090300048,한식
1416,(주)유니쉐프,황금코다리,최윤혁,20161261,한식
1417,후푸드,두부본가어묵,이몽용,20151271,한식
1418,(주)다올에프씨,샤브애샐러드바,최승호,20140191,한식
1419,서남식품,서남왕족발,김주한,20120600039,한식
1420,(주)에프씨천상,돈까스잔치,박순임,20170686,한식
1421,(주)원더파트너스,혼밥대장,송석민,20180555,한식
1422,(주)한밭에프앤지,가락곰칼국수,윤주철,20180017,한식
1423,진미찜&탕,아낌없이 주는 진미찜&탕,이치욱,20181379,한식
1424,(주)푸드프랜,태기산더덕순대,김용각,20090100208,한식
1425,행복한가족(주),행복한찜닭,조현정,20190606,한식
1426,(주)킴스브라더스,김형제고기의철학,김성채,20180986,한식
1427,(주)레블스,삼육가珍,서재학,20180459,한식
1428,(주)다온에프엔비,홍대칼국수와족발,정승권,20130100324,한식
1429,(주)음식생각,짚신매운갈비찜,김달회,20110100012,한식
1430,(주)지디프랜차이즈,곱돌이 곱창,공경배,20170862,한식
1431,(주)팀스카이,국밥여행,최미숙,20190558,한식
1432,마부육전스토리,마부육전,김성용,20190557,한식
1433,디티푸드,육앤샤,이종성,20140552,한식
1434,춤추는불닭발,춤추는불닭발,윤영심,20190552,한식
1435,디티푸드,고기바보,이종성,20171015,한식
1436,(주)호박패밀리,호박식당,김치헌,20140578,한식
1437,(주)호박패밀리,양파이,김치헌,20160236,한식
1438,(주)호박패밀리,한와담,김치헌,20150943,한식
1439,여수돌문어,0919여수돌문어,윤대기,20190547,한식
1440,(주)홍푸드,송정,박상문,20190535,한식
1441,(주)한울,압구정 부대찌개&닭갈비,박의태,20160135,한식
1442,육공소,육공소,황현준,20190529,한식
1443,(주)한성푸드시스템,정복앤아구,나재홍,20170953,한식
1444,(주)행복을만드는사람들,낙원구만이 갈비집,권구만,20190527,한식
1445,(주)쌈촌패밀리,쌈촌,박영숙,20080100570,한식
1446,(주)담미온에프앤비,담미온,박순희,20180441,한식
1447,(주)이도감농업회사법인,불고기브라더스 키친,이재우,20171012,한식
1448,탄불이연탄불고기쌈밥,11시들쌈밥 연탄불고기,이규빈,20190517,한식
1449,(주)이도감농업회사법인,불고기브라더스 도시락점방,이재우,20181246,한식
1450,(유)엔에스플랫폼컴퍼니,창을 내겠소,홍성민,20181296,한식
1451,(주)이도감농업회사법인,불고기브라더스,이재우,20130208,한식
1452,퍼스트프랜차이즈,갈비오브미,김재연,20190523,한식
1453,일인홈푸드,혼밥의 정석,임현택,20190518,한식
1454,(주)이도감농업회사법인,스테이크&부대찌개브라더스,이재우,20090100440,한식
1455,설동궁컴퍼니,설동궁찜닭,박순철,20160124,한식
1456,(주)사재감,사재감참숯왕소금구이,이민숙,20160390,한식
1457,홈메이드푸드,설담재,이준희,20170670,한식
1458,(주)휴링크에프씨,석쇠꾼,송성원,20180519,한식
1459,(주)밥장인,밥장인돼지찌개,배대웅,20150553,한식
1460,(주)면채반,면채반,황진욱,20140172,한식
1461,(주)신포가빈,신포가빈,"엄신영, 최영호",20180731,한식
1462,(주)보릿골,보리밥보쌈전문점보릿골,김춘수,20090100109,한식
1463,(주)보릿골,메기매운탕전문점아우라지,김춘수,20090100108,한식
1464,고기대군,조홍재 고기대군,조홍재,20181358,한식
1465,(주)에스이엔에프씨,장원서닭한마리,김미행,20190476,한식
1466,(주)동해의한우,황제육회,공태자,20140854,한식
1467,(주)더참맛푸드,수육국밥.보쌈전문점 더참맛수육국밥앤보쌈,임종성,20120500020,한식
1468,(주)역전푸드,역전국밥,김명환,20190465,한식
1469,찌개의역사풍무점,찌개의 역사,이명형,20190460,한식
1470,더화통,화통 500 ℃,유명근,20180500,한식
1471,꾸지뽕양념숯불갈비,꾸지뽕 양념 숯불갈비,박찬기,20190461,한식
1472,(주)휴림,삼백집,조문수,20110400001,한식
1473,(주)에스이컴퍼니,샤브20,"조준우, 이선웅",20180612,한식
1474,(주)이에스로지스틱스,한국의 솜씨,송은서,20190118,한식
1475,(주)새인,대독장,이현정,20160663,한식
1476,(주)케이제이푸드시스템,바베큐통족구이,김선필,20110100169,한식
1477,진도리F&B.CO,진도리 닭도리탕,진태종,20180321,한식
1478,(주)우용에프앤비,오늘한점,정우용,20100100528,한식
1479,T/H푸드,제주와홍돼지,김태훈,20180357,한식
1480,(주)웰푸드시스템,프레쉬윌,손충환,20120100106,한식
1481,(주)씨엠에스푸드,무한리필 마포서서갈비,채인출,20181377,한식
1482,구백가(900家),구백가(900家),박주상,20180148,한식
1483,(주)삼청동,삼청동멸치국수,김윤영,20171439,한식
1484,통큰푸드,통큰두마리찜닭,김형준,20181259,한식
1485,(주)가마실푸드,가마실감자탕,김애자,20190435,한식
1486,인생푸드,딜리버리쉐프,이용권,20180327,한식
1487,농업회사법인(주)을과함께,뿔발,이동현,20170931,한식
1488,태평종합식품,수라청,최영근,20170281,한식
1489,(주)가우정푸드,황장군,오송균,20160161,한식
1490,크라운닭발,크라운 닭발,한종수,20171440,한식
1491,제이에스(JS)대원식품,고기는 모름지기 연탄구이,이상화,20190046,한식
1492,(주)착한푸드,착한돼지,김성수,20140551,한식
1493,큰가마순대국&양선지해장국(본점),대품큰가마솥순대국&양선지해장국,박재순,20190423,한식
1494,(주)쌈촌패밀리,삼선미나주곰탕,박영숙,20190420,한식
1495,제이앤푸드,울타리없는만두집,정우철,20150276,한식
1496,(주)문창식,문창식갈비탕,문창식,20180376,한식
1497,명태골,명태골,김용석,20180487,한식
1498,지에프케이,블랭,박찬의,20160739,한식
1499,(주)만파식적,만파식적,주은석,20180845,한식
1500,대패장사,대패장사,강현모,20180449,한식
1501,(주)레베카,백군의고집,유성종,20190395,한식
1502,킹부대찌개테이크아웃본점,킹부대찌개테이크아웃,이동환,20180602,한식
1503,청천그집쭈꾸미,청천그집쭈꾸미,박경아,20190053,한식
1504,(주)오모리,오모리찌개,문인술,20100500048,한식
1505,(주)티케이컴퍼니,나루국밥,차재윤,20190379,한식
1506,일품대가삼계탕,일품대가삼계탕,배춘옥,20190373,한식
1507,수림에프앤디,어수지락,박상열외 2명,20190388,한식
1508,(주)더조은에프앤비,콩두,이용훈,20190350,한식
1509,(주)명품에프앤비,명품에프앤비,"방희주, 김범석",20190349,한식
1510,이성원쉐프의청년감자탕,이성원 쉐프의 청년감자탕 순대국,이정훈,20180164,한식
1511,고니컴퍼니,고니식탁,김영곤,20170204,한식
1512,전라도이야기,전라도이야기,노선희,20151078,한식
1513,㈜바로푸드,바로만든족발,이승오,20190343,한식
1514,봉자막창,봉자막창,김봉녀,20190345,한식
1515,(주)원두프,원청담면옥,윤달원,20190338,한식
1516,(주)용감한남자들,香1980국밥집,이광표,20190316,한식
1517,제이엠글로벌,고소한술도둑 동래막창,하주형,20190282,한식
1518,젠틀포크전포점,젠틀포크,전서영,20171138,한식
1519,진원소우,진원 소우,장원종,20190272,한식
1520,(주)포레스트에프앤디,희귀한족발,이원균,20190254,한식
1521,비엘푸드,김현옥 전주전집 사당동,임동현,20190236,한식
1522,토니앤컴퍼니인터내셔널,육회브라더스,이귀철,20130364,한식
1523,(주)유니버셜그룹,꾸지뽕숯불갈비,김인기,20190228,한식
1524,이태원더고깃집,이태원더고깃집,이명주,20190220,한식
1525,참한국밥,참한국밥,김병하,20190208,한식
1526,그놈포차본점,그놈포차,박태홍,20190195,한식
1527,남궁가족발보쌈,본토배기,남궁대환,20190312,한식
1528,꺼먹지황태식품,꺼먹지명태조림,유재현,20190172,한식
1529,(주)지엔푸드,가소,전형선,20120400014,한식
1530,(주)가마솥철마한우곰탕,가마솥철마한우곰탕,이태훈,20190165,한식
1531,영춘찜닭,영춘찜닭,양해나,20190295,한식
